Object Count,Block Material,X-Coordinate,Y-coordinate,Z-Coordinate
13457,"Wool, Brown",6,17,45
13458,"Wool, Brown",6,18,45
13459,"Wool, Brown",6,19,45
13460,"Wool, Brown",6,0,46
13461,"Wool, Brown",6,1,46
13462,"Wool, Brown",6,2,46
13463,"Wool, Brown",6,3,46
13464,"Wool, Brown",6,4,46
13465,"Wool, Brown",6,5,46
13466,"Wool, Brown",6,6,46
13467,"Wool, Brown",6,7,46
13468,"Wool, Brown",6,8,46
13469,"Wool, Brown",6,9,46
13470,"Wool, Brown",6,10,46
13471,"Wool, Brown",6,11,46
13472,"Wool, Brown",6,12,46
13473,"Wool, Brown",6,13,46
13474,"Wool, Brown",6,14,46
13475,"Wool, Brown",6,15,46
13476,"Wool, Brown",6,16,46
13477,"Wool, Brown",6,17,46
13478,"Wool, Brown",6,18,46
13479,"Wool, Brown",6,19,46
13480,"Wool, Brown",6,1,47
13481,"Wool, Brown",6,2,47
13482,"Wool, Brown",6,3,47
13483,"Wool, Brown",6,4,47
13484,"Wool, Brown",6,5,47
13485,"Wool, Brown",6,6,47
13486,"Wool, Brown",6,7,47
13487,"Wool, Brown",6,8,47
13488,"Wool, Brown",6,9,47
13489,"Wool, Brown",6,10,47
13490,"Wool, Brown",6,11,47
13491,"Wool, Brown",6,12,47
13492,"Wool, Brown",6,13,47
13493,"Wool, Brown",6,14,47
13494,"Wool, Brown",6,15,47
13495,"Wool, Brown",6,16,47
13496,"Wool, Brown",6,17,47
13497,"Wool, Brown",6,18,47
13498,"Wool, Brown",6,2,48
13499,"Wool, Brown",6,3,48
13500,"Wool, Brown",6,4,48
13501,"Wool, Brown",6,5,48
13502,"Wool, Brown",6,6,48
13503,"Wool, Brown",6,7,48
13504,"Wool, Brown",6,8,48
13505,"Wool, Brown",6,9,48
13506,"Wool, Brown",6,10,48
13507,"Wool, Brown",6,11,48
13508,"Wool, Brown",6,12,48
13509,"Wool, Brown",6,13,48
13510,"Wool, Brown",6,14,48
13511,"Wool, Brown",6,15,48
13512,"Wool, Brown",6,16,48
13513,"Wool, Brown",6,17,48
13514,"Wool, Brown",6,18,48
13515,"Wool, Brown",6,2,49
13516,"Wool, Brown",6,3,49
13517,"Wool, Brown",6,4,49
13518,"Wool, Brown",6,5,49
13519,"Wool, Brown",6,6,49
13520,"Wool, Brown",6,7,49
13521,"Wool, Brown",6,8,49
13522,"Wool, Brown",6,9,49
13523,"Wool, Brown",6,10,49
13524,"Wool, Brown",6,11,49
13525,"Wool, Brown",6,12,49
13526,"Wool, Brown",6,13,49
13527,"Wool, Brown",6,14,49
13528,"Wool, Brown",6,15,49
13529,"Wool, Brown",6,16,49
13530,"Wool, Brown",6,17,49
13531,"Wool, Brown",6,2,50
13532,"Wool, Brown",6,3,50
13533,"Wool, Brown",6,4,50
13534,"Wool, Brown",6,5,50
13535,"Wool, Brown",6,6,50
13536,"Wool, Brown",6,7,50
13537,"Wool, Brown",6,8,50
13538,"Wool, Brown",6,9,50
13539,"Wool, Brown",6,10,50
13540,"Wool, Brown",6,11,50
13541,"Wool, Brown",6,12,50
13542,"Wool, Brown",6,13,50
13543,"Wool, Brown",6,14,50
13544,"Wool, Brown",6,15,50
13545,"Wool, Brown",6,16,50
13546,"Wool, Brown",6,3,51
13547,"Wool, Brown",6,4,51
13548,"Wool, Brown",6,5,51
13549,"Wool, Brown",6,6,51
13550,"Wool, Brown",6,7,51
13551,"Wool, Brown",6,8,51
13552,"Wool, Brown",6,9,51
13553,"Wool, Brown",6,10,51
13554,"Wool, Brown",6,11,51
13555,"Wool, Brown",6,12,51
13556,"Wool, Brown",6,13,51
13557,"Wool, Brown",6,14,51
13558,"Wool, Brown",6,15,51
13559,"Wool, Brown",6,16,51
13560,"Wool, Brown",6,4,52
13561,"Wool, Brown",6,5,52
13562,"Wool, Brown",6,6,52
13563,"Wool, Brown",6,7,52
13564,"Wool, Brown",6,8,52
13565,"Wool, Brown",6,9,52
13566,"Wool, Brown",6,10,52
13567,"Wool, Brown",6,11,52
13568,"Wool, Brown",6,12,52
13569,"Wool, Brown",6,13,52
13570,"Wool, Brown",6,14,52
13571,"Wool, Brown",6,15,52
13572,"Wool, Brown",6,5,53
13573,"Wool, Brown",6,6,53
13574,"Wool, Brown",6,7,53
13575,"Wool, Brown",6,8,53
13576,"Wool, Brown",6,9,53
13577,"Wool, Brown",6,10,53
13578,"Wool, Brown",6,11,53
13579,"Wool, Brown",6,12,53
13580,"Wool, Brown",6,13,53
13581,"Wool, Brown",6,14,53
13582,"Wool, Brown",6,6,54
13583,"Wool, Brown",6,7,54
13584,"Wool, Brown",6,8,54
13585,"Wool, Brown",6,9,54
13586,"Wool, Brown",6,10,54
13587,"Wool, Brown",6,11,54
13588,"Wool, Brown",6,12,54
13589,"Wool, Brown",6,13,54
13590,"Wool, Brown",6,6,55
13591,"Wool, Brown",6,7,55
13592,"Wool, Brown",6,8,55
13593,"Wool, Brown",6,9,55
13594,"Wool, Brown",6,10,55
13595,"Wool, Brown",6,11,55
13596,"Wool, Brown",6,12,55
13597,"Wool, Brown",6,13,55
13598,"Wool, Brown",6,7,56
13599,"Wool, Brown",6,8,56
13600,"Wool, Brown",6,9,56
13601,"Wool, Brown",6,10,56
13602,"Wool, Brown",6,11,56
13603,"Wool, Brown",6,12,56
13604,"Wool, Brown",6,8,57
13605,"Wool, Brown",6,9,57
13606,"Wool, Brown",6,10,57
13607,"Wool, Brown",6,11,57
13608,"Wool, Brown",6,9,58
13609,"Wool, Brown",6,10,58
13610,"Wool, Brown",6,-1,70
13611,"Wool, Brown",6,0,70
13612,"Wool, Brown",6,1,70
13613,"Wool, Brown",6,-2,71
13614,"Wool, Brown",6,-1,71
13615,"Wool, Brown",6,0,71
13616,"Wool, Brown",6,1,71
13617,"Wool, Brown",6,0,72
13618,"Wool, Brown",6,1,72
13619,"Wool, Brown",6,0,73
13620,"Wool, Brown",6,1,73
13621,"Wool, Brown",6,0,74
13622,"Wool, Brown",6,0,75
13623,"Wool, Brown",6,20,72
13624,"Wool, Brown",6,21,72
13625,"Wool, Brown",6,20,73
13626,"Wool, Brown",6,21,73
13627,"Wool, Brown",6,22,73
13628,"Wool, Brown",6,20,74
13629,"Wool, Brown",6,21,74
13630,"Wool, Brown",6,22,74
13631,"Wool, Brown",6,23,74
13632,"Wool, Brown",6,24,74
13633,"Wool, Brown",6,24,75
13634,"Wool, Brown",6,22,75
13635,"Wool, Brown",6,23,75
13636,"Wool, Brown",6,24,75
13637,"Wool, Brown",6,21,75
13638,"Wool, Brown",6,22,75
13639,"Wool, Brown",6,23,75
13640,"Wool, Brown",6,24,75
13641,"Wool, Brown",6,24,76
13642,"Wool, Brown",6,22,76
13643,"Wool, Brown",6,23,76
13644,"Wool, Brown",6,24,76
13645,"Wool, Brown",6,22,76
13646,"Wool, Brown",6,23,76
13647,"Wool, Brown",6,24,76
13648,"Wool, Brown",7,2,19
13649,"Wool, Brown",7,1,20
13650,"Wool, Brown",7,2,20
13651,"Wool, Brown",7,3,20
13652,"Wool, Brown",7,1,21
13653,"Wool, Brown",7,2,21
13654,"Wool, Brown",7,3,21
13655,"Wool, Brown",7,1,21
13656,"Wool, Brown",7,2,21
13657,"Wool, Brown",7,3,21
13658,"Wool, Brown",7,4,21
13659,"Wool, Brown",7,5,21
13660,"Wool, Brown",7,6,21
13661,"Wool, Brown",7,7,21
13662,"Wool, Brown",7,8,21
13663,"Wool, Brown",7,9,21
13664,"Wool, Brown",7,10,21
13665,"Wool, Brown",7,11,21
13666,"Wool, Brown",7,12,21
13667,"Wool, Brown",7,13,21
13668,"Wool, Brown",7,14,21
13669,"Wool, Brown",7,15,21
13670,"Wool, Brown",7,16,21
13671,"Wool, Brown",7,1,21
13672,"Wool, Brown",7,2,21
13673,"Wool, Brown",7,3,21
13674,"Wool, Brown",7,4,21
13675,"Wool, Brown",7,5,21
13676,"Wool, Brown",7,6,21
13677,"Wool, Brown",7,7,21
13678,"Wool, Brown",7,8,21
13679,"Wool, Brown",7,9,21
13680,"Wool, Brown",7,10,21
13681,"Wool, Brown",7,11,21
13682,"Wool, Brown",7,12,21
13683,"Wool, Brown",7,13,21
13684,"Wool, Brown",7,14,21
13685,"Wool, Brown",7,15,21
13686,"Wool, Brown",7,16,21
13687,"Wool, Brown",7,17,21
13688,"Wool, Brown",7,1,22
13689,"Wool, Brown",7,2,22
13690,"Wool, Brown",7,3,22
13691,"Wool, Brown",7,1,22
13692,"Wool, Brown",7,2,22
13693,"Wool, Brown",7,3,22
13694,"Wool, Brown",7,4,22
13695,"Wool, Brown",7,5,22
13696,"Wool, Brown",7,6,22
13697,"Wool, Brown",7,7,22
13698,"Wool, Brown",7,8,22
13699,"Wool, Brown",7,9,22
13700,"Wool, Brown",7,10,22
13701,"Wool, Brown",7,11,22
13702,"Wool, Brown",7,12,22
13703,"Wool, Brown",7,13,22
13704,"Wool, Brown",7,14,22
13705,"Wool, Brown",7,15,22
13706,"Wool, Brown",7,1,22
13707,"Wool, Brown",7,2,22
13708,"Wool, Brown",7,3,22
13709,"Wool, Brown",7,4,22
13710,"Wool, Brown",7,5,22
13711,"Wool, Brown",7,6,22
13712,"Wool, Brown",7,7,22
13713,"Wool, Brown",7,8,22
13714,"Wool, Brown",7,9,22
13715,"Wool, Brown",7,10,22
13716,"Wool, Brown",7,11,22
13717,"Wool, Brown",7,12,22
13718,"Wool, Brown",7,13,22
13719,"Wool, Brown",7,14,22
13720,"Wool, Brown",7,15,22
13721,"Wool, Brown",7,16,22
13722,"Wool, Brown",7,17,22
13723,"Wool, Brown",7,18,22
13724,"Wool, Brown",7,1,23
13725,"Wool, Brown",7,2,23
13726,"Wool, Brown",7,3,23
13727,"Wool, Brown",7,1,23
13728,"Wool, Brown",7,2,23
13729,"Wool, Brown",7,3,23
13730,"Wool, Brown",7,4,23
13731,"Wool, Brown",7,5,23
13732,"Wool, Brown",7,6,23
13733,"Wool, Brown",7,7,23
13734,"Wool, Brown",7,8,23
13735,"Wool, Brown",7,9,23
13736,"Wool, Brown",7,10,23
13737,"Wool, Brown",7,11,23
13738,"Wool, Brown",7,12,23
13739,"Wool, Brown",7,13,23
13740,"Wool, Brown",7,14,23
13741,"Wool, Brown",7,15,23
13742,"Wool, Brown",7,1,23
13743,"Wool, Brown",7,2,23
13744,"Wool, Brown",7,3,23
13745,"Wool, Brown",7,4,23
13746,"Wool, Brown",7,5,23
13747,"Wool, Brown",7,6,23
13748,"Wool, Brown",7,7,23
13749,"Wool, Brown",7,8,23
13750,"Wool, Brown",7,9,23
13751,"Wool, Brown",7,10,23
13752,"Wool, Brown",7,11,23
13753,"Wool, Brown",7,12,23
13754,"Wool, Brown",7,13,23
13755,"Wool, Brown",7,14,23
13756,"Wool, Brown",7,15,23
13757,"Wool, Brown",7,16,23
13758,"Wool, Brown",7,17,23
13759,"Wool, Brown",7,18,23
13760,"Wool, Brown",7,1,24
13761,"Wool, Brown",7,2,24
13762,"Wool, Brown",7,3,24
13763,"Wool, Brown",7,1,24
13764,"Wool, Brown",7,2,24
13765,"Wool, Brown",7,3,24
13766,"Wool, Brown",7,4,24
13767,"Wool, Brown",7,5,24
13768,"Wool, Brown",7,6,24
13769,"Wool, Brown",7,7,24
13770,"Wool, Brown",7,8,24
13771,"Wool, Brown",7,9,24
13772,"Wool, Brown",7,10,24
13773,"Wool, Brown",7,11,24
13774,"Wool, Brown",7,12,24
13775,"Wool, Brown",7,13,24
13776,"Wool, Brown",7,14,24
13777,"Wool, Brown",7,15,24
13778,"Wool, Brown",7,1,24
13779,"Wool, Brown",7,2,24
13780,"Wool, Brown",7,3,24
13781,"Wool, Brown",7,4,24
13782,"Wool, Brown",7,5,24
13783,"Wool, Brown",7,6,24
13784,"Wool, Brown",7,7,24
13785,"Wool, Brown",7,8,24
13786,"Wool, Brown",7,9,24
13787,"Wool, Brown",7,10,24
13788,"Wool, Brown",7,11,24
13789,"Wool, Brown",7,12,24
13790,"Wool, Brown",7,13,24
13791,"Wool, Brown",7,14,24
13792,"Wool, Brown",7,15,24
13793,"Wool, Brown",7,16,24
13794,"Wool, Brown",7,17,24
13795,"Wool, Brown",7,18,24
13796,"Wool, Brown",7,1,25
13797,"Wool, Brown",7,2,25
13798,"Wool, Brown",7,3,25
13799,"Wool, Brown",7,4,25
13800,"Wool, Brown",7,1,25
13801,"Wool, Brown",7,2,25
13802,"Wool, Brown",7,3,25
13803,"Wool, Brown",7,4,25
13804,"Wool, Brown",7,5,25
13805,"Wool, Brown",7,6,25
13806,"Wool, Brown",7,7,25
13807,"Wool, Brown",7,1,25
13808,"Wool, Brown",7,2,25
13809,"Wool, Brown",7,3,25
13810,"Wool, Brown",7,4,25
13811,"Wool, Brown",7,5,25
13812,"Wool, Brown",7,6,25
13813,"Wool, Brown",7,7,25
13814,"Wool, Brown",7,8,25
13815,"Wool, Brown",7,9,25
13816,"Wool, Brown",7,10,25
13817,"Wool, Brown",7,11,25
13818,"Wool, Brown",7,12,25
13819,"Wool, Brown",7,1,25
13820,"Wool, Brown",7,2,25
13821,"Wool, Brown",7,3,25
13822,"Wool, Brown",7,4,25
13823,"Wool, Brown",7,5,25
13824,"Wool, Brown",7,6,25
13825,"Wool, Brown",7,7,25
13826,"Wool, Brown",7,8,25
13827,"Wool, Brown",7,9,25
13828,"Wool, Brown",7,10,25
13829,"Wool, Brown",7,11,25
13830,"Wool, Brown",7,12,25
13831,"Wool, Brown",7,13,25
13832,"Wool, Brown",7,14,25
13833,"Wool, Brown",7,15,25
13834,"Wool, Brown",7,1,25
13835,"Wool, Brown",7,2,25
13836,"Wool, Brown",7,3,25
13837,"Wool, Brown",7,4,25
13838,"Wool, Brown",7,5,25
13839,"Wool, Brown",7,6,25
13840,"Wool, Brown",7,7,25
13841,"Wool, Brown",7,8,25
13842,"Wool, Brown",7,9,25
13843,"Wool, Brown",7,10,25
13844,"Wool, Brown",7,11,25
13845,"Wool, Brown",7,12,25
13846,"Wool, Brown",7,13,25
13847,"Wool, Brown",7,14,25
13848,"Wool, Brown",7,15,25
13849,"Wool, Brown",7,16,25
13850,"Wool, Brown",7,17,25
13851,"Wool, Brown",7,18,25
13852,"Wool, Brown",7,0,26
13853,"Wool, Brown",7,1,26
13854,"Wool, Brown",7,2,26
13855,"Wool, Brown",7,3,26
13856,"Wool, Brown",7,4,26
13857,"Wool, Brown",7,5,26
13858,"Wool, Brown",7,6,26
13859,"Wool, Brown",7,7,26
13860,"Wool, Brown",7,8,26
13861,"Wool, Brown",7,9,26
13862,"Wool, Brown",7,10,26
13863,"Wool, Brown",7,11,26
13864,"Wool, Brown",7,12,26
13865,"Wool, Brown",7,13,26
13866,"Wool, Brown",7,14,26
13867,"Wool, Brown",7,15,26
13868,"Wool, Brown",7,16,26
13869,"Wool, Brown",7,17,26
13870,"Wool, Brown",7,18,26
13871,"Wool, Brown",7,0,27
13872,"Wool, Brown",7,1,27
13873,"Wool, Brown",7,2,27
13874,"Wool, Brown",7,3,27
13875,"Wool, Brown",7,4,27
13876,"Wool, Brown",7,5,27
13877,"Wool, Brown",7,6,27
13878,"Wool, Brown",7,7,27
13879,"Wool, Brown",7,8,27
13880,"Wool, Brown",7,9,27
13881,"Wool, Brown",7,10,27
13882,"Wool, Brown",7,11,27
13883,"Wool, Brown",7,12,27
13884,"Wool, Brown",7,13,27
13885,"Wool, Brown",7,14,27
13886,"Wool, Brown",7,15,27
13887,"Wool, Brown",7,16,27
13888,"Wool, Brown",7,17,27
13889,"Wool, Brown",7,18,27
13890,"Wool, Brown",7,0,28
13891,"Wool, Brown",7,1,28
13892,"Wool, Brown",7,2,28
13893,"Wool, Brown",7,3,28
13894,"Wool, Brown",7,4,28
13895,"Wool, Brown",7,5,28
13896,"Wool, Brown",7,6,28
13897,"Wool, Brown",7,7,28
13898,"Wool, Brown",7,8,28
13899,"Wool, Brown",7,9,28
13900,"Wool, Brown",7,10,28
13901,"Wool, Brown",7,11,28
13902,"Wool, Brown",7,12,28
13903,"Wool, Brown",7,13,28
13904,"Wool, Brown",7,14,28
13905,"Wool, Brown",7,15,28
13906,"Wool, Brown",7,16,28
13907,"Wool, Brown",7,17,28
13908,"Wool, Brown",7,18,28
13909,"Wool, Brown",7,19,28
13910,"Wool, Brown",7,-1,29
13911,"Wool, Brown",7,0,29
13912,"Wool, Brown",7,1,29
13913,"Wool, Brown",7,2,29
13914,"Wool, Brown",7,3,29
13915,"Wool, Brown",7,4,29
13916,"Wool, Brown",7,5,29
13917,"Wool, Brown",7,6,29
13918,"Wool, Brown",7,7,29
13919,"Wool, Brown",7,8,29
13920,"Wool, Brown",7,9,29
13921,"Wool, Brown",7,10,29
13922,"Wool, Brown",7,11,29
13923,"Wool, Brown",7,12,29
13924,"Wool, Brown",7,13,29
13925,"Wool, Brown",7,14,29
13926,"Wool, Brown",7,15,29
13927,"Wool, Brown",7,16,29
13928,"Wool, Brown",7,17,29
13929,"Wool, Brown",7,18,29
13930,"Wool, Brown",7,19,29
13931,"Wool, Brown",7,20,29
13932,"Wool, Brown",7,-1,30
13933,"Wool, Brown",7,0,30
13934,"Wool, Brown",7,1,30
13935,"Wool, Brown",7,2,30
13936,"Wool, Brown",7,3,30
13937,"Wool, Brown",7,4,30
13938,"Wool, Brown",7,5,30
13939,"Wool, Brown",7,6,30
13940,"Wool, Brown",7,7,30
13941,"Wool, Brown",7,8,30
13942,"Wool, Brown",7,9,30
13943,"Wool, Brown",7,10,30
13944,"Wool, Brown",7,11,30
13945,"Wool, Brown",7,12,30
13946,"Wool, Brown",7,13,30
13947,"Wool, Brown",7,14,30
13948,"Wool, Brown",7,15,30
13949,"Wool, Brown",7,16,30
13950,"Wool, Brown",7,17,30
13951,"Wool, Brown",7,18,30
13952,"Wool, Brown",7,19,30
13953,"Wool, Brown",7,20,30
13954,"Wool, Brown",7,-1,31
13955,"Wool, Brown",7,0,31
13956,"Wool, Brown",7,1,31
13957,"Wool, Brown",7,2,31
13958,"Wool, Brown",7,3,31
13959,"Wool, Brown",7,4,31
13960,"Wool, Brown",7,5,31
13961,"Wool, Brown",7,6,31
13962,"Wool, Brown",7,7,31
13963,"Wool, Brown",7,8,31
13964,"Wool, Brown",7,9,31
13965,"Wool, Brown",7,10,31
13966,"Wool, Brown",7,11,31
13967,"Wool, Brown",7,12,31
13968,"Wool, Brown",7,13,31
13969,"Wool, Brown",7,14,31
13970,"Wool, Brown",7,15,31
13971,"Wool, Brown",7,16,31
13972,"Wool, Brown",7,17,31
13973,"Wool, Brown",7,18,31
13974,"Wool, Brown",7,19,31
13975,"Wool, Brown",7,20,31
13976,"Wool, Brown",7,-1,32
13977,"Wool, Brown",7,0,32
13978,"Wool, Brown",7,1,32
13979,"Wool, Brown",7,2,32
13980,"Wool, Brown",7,3,32
13981,"Wool, Brown",7,4,32
13982,"Wool, Brown",7,5,32
13983,"Wool, Brown",7,6,32
13984,"Wool, Brown",7,7,32
13985,"Wool, Brown",7,8,32
13986,"Wool, Brown",7,9,32
13987,"Wool, Brown",7,10,32
13988,"Wool, Brown",7,11,32
13989,"Wool, Brown",7,12,32
13990,"Wool, Brown",7,13,32
13991,"Wool, Brown",7,14,32
13992,"Wool, Brown",7,15,32
13993,"Wool, Brown",7,16,32
13994,"Wool, Brown",7,17,32
13995,"Wool, Brown",7,18,32
13996,"Wool, Brown",7,19,32
13997,"Wool, Brown",7,20,32
13998,"Wool, Brown",7,21,32
13999,"Wool, Brown",7,-2,33
14000,"Wool, Brown",7,-1,33
14001,"Wool, Brown",7,0,33
14002,"Wool, Brown",7,1,33
14003,"Wool, Brown",7,2,33
14004,"Wool, Brown",7,3,33
14005,"Wool, Brown",7,4,33
14006,"Wool, Brown",7,5,33
14007,"Wool, Brown",7,6,33
14008,"Wool, Brown",7,7,33
14009,"Wool, Brown",7,8,33
14010,"Wool, Brown",7,9,33
14011,"Wool, Brown",7,10,33
14012,"Wool, Brown",7,11,33
14013,"Wool, Brown",7,12,33
14014,"Wool, Brown",7,13,33
14015,"Wool, Brown",7,14,33
14016,"Wool, Brown",7,15,33
14017,"Wool, Brown",7,16,33
14018,"Wool, Brown",7,17,33
14019,"Wool, Brown",7,18,33
14020,"Wool, Brown",7,19,33
14021,"Wool, Brown",7,20,33
14022,"Wool, Brown",7,21,33
14023,"Wool, Brown",7,-2,34
14024,"Wool, Brown",7,-1,34
14025,"Wool, Brown",7,0,34
14026,"Wool, Brown",7,1,34
14027,"Wool, Brown",7,2,34
14028,"Wool, Brown",7,3,34
14029,"Wool, Brown",7,4,34
14030,"Wool, Brown",7,5,34
14031,"Wool, Brown",7,6,34
14032,"Wool, Brown",7,7,34
14033,"Wool, Brown",7,8,34
14034,"Wool, Brown",7,9,34
14035,"Wool, Brown",7,10,34
14036,"Wool, Brown",7,11,34
14037,"Wool, Brown",7,12,34
14038,"Wool, Brown",7,13,34
14039,"Wool, Brown",7,14,34
14040,"Wool, Brown",7,15,34
14041,"Wool, Brown",7,16,34
14042,"Wool, Brown",7,17,34
14043,"Wool, Brown",7,18,34
14044,"Wool, Brown",7,19,34
14045,"Wool, Brown",7,20,34
14046,"Wool, Brown",7,21,34
14047,"Wool, Brown",7,-2,35
14048,"Wool, Brown",7,-1,35
14049,"Wool, Brown",7,0,35
14050,"Wool, Brown",7,1,35
14051,"Wool, Brown",7,2,35
14052,"Wool, Brown",7,3,35
14053,"Wool, Brown",7,4,35
14054,"Wool, Brown",7,5,35
14055,"Wool, Brown",7,6,35
14056,"Wool, Brown",7,7,35
14057,"Wool, Brown",7,8,35
14058,"Wool, Brown",7,9,35
14059,"Wool, Brown",7,10,35
14060,"Wool, Brown",7,11,35
14061,"Wool, Brown",7,12,35
14062,"Wool, Brown",7,13,35
14063,"Wool, Brown",7,14,35
14064,"Wool, Brown",7,15,35
14065,"Wool, Brown",7,16,35
14066,"Wool, Brown",7,17,35
14067,"Wool, Brown",7,18,35
14068,"Wool, Brown",7,19,35
14069,"Wool, Brown",7,20,35
14070,"Wool, Brown",7,21,35
14071,"Wool, Brown",7,-2,36
14072,"Wool, Brown",7,-1,36
14073,"Wool, Brown",7,0,36
14074,"Wool, Brown",7,1,36
14075,"Wool, Brown",7,2,36
14076,"Wool, Brown",7,3,36
14077,"Wool, Brown",7,4,36
14078,"Wool, Brown",7,5,36
14079,"Wool, Brown",7,6,36
14080,"Wool, Brown",7,7,36
14081,"Wool, Brown",7,8,36
14082,"Wool, Brown",7,9,36
14083,"Wool, Brown",7,10,36
14084,"Wool, Brown",7,11,36
14085,"Wool, Brown",7,12,36
14086,"Wool, Brown",7,13,36
14087,"Wool, Brown",7,14,36
14088,"Wool, Brown",7,15,36
14089,"Wool, Brown",7,16,36
14090,"Wool, Brown",7,17,36
14091,"Wool, Brown",7,18,36
14092,"Wool, Brown",7,19,36
14093,"Wool, Brown",7,20,36
14094,"Wool, Brown",7,21,36
14095,"Wool, Brown",7,-2,37
14096,"Wool, Brown",7,-1,37
14097,"Wool, Brown",7,0,37
14098,"Wool, Brown",7,1,37
14099,"Wool, Brown",7,2,37
14100,"Wool, Brown",7,3,37
14101,"Wool, Brown",7,4,37
14102,"Wool, Brown",7,5,37
14103,"Wool, Brown",7,6,37
14104,"Wool, Brown",7,7,37
14105,"Wool, Brown",7,8,37
14106,"Wool, Brown",7,9,37
14107,"Wool, Brown",7,10,37
14108,"Wool, Brown",7,11,37
14109,"Wool, Brown",7,12,37
14110,"Wool, Brown",7,13,37
14111,"Wool, Brown",7,14,37
14112,"Wool, Brown",7,15,37
14113,"Wool, Brown",7,16,37
14114,"Wool, Brown",7,17,37
14115,"Wool, Brown",7,18,37
14116,"Wool, Brown",7,19,37
14117,"Wool, Brown",7,20,37
14118,"Wool, Brown",7,21,37
14119,"Wool, Brown",7,-2,38
14120,"Wool, Brown",7,-1,38
14121,"Wool, Brown",7,0,38
14122,"Wool, Brown",7,1,38
14123,"Wool, Brown",7,2,38
14124,"Wool, Brown",7,3,38
14125,"Wool, Brown",7,4,38
14126,"Wool, Brown",7,5,38
14127,"Wool, Brown",7,6,38
14128,"Wool, Brown",7,7,38
14129,"Wool, Brown",7,8,38
14130,"Wool, Brown",7,9,38
14131,"Wool, Brown",7,10,38
14132,"Wool, Brown",7,11,38
14133,"Wool, Brown",7,12,38
14134,"Wool, Brown",7,13,38
14135,"Wool, Brown",7,14,38
14136,"Wool, Brown",7,15,38
14137,"Wool, Brown",7,16,38
14138,"Wool, Brown",7,17,38
14139,"Wool, Brown",7,18,38
14140,"Wool, Brown",7,19,38
14141,"Wool, Brown",7,20,38
14142,"Wool, Brown",7,21,38
14143,"Wool, Brown",7,-2,39
14144,"Wool, Brown",7,-1,39
14145,"Wool, Brown",7,0,39
14146,"Wool, Brown",7,1,39
14147,"Wool, Brown",7,2,39
14148,"Wool, Brown",7,3,39
14149,"Wool, Brown",7,4,39
14150,"Wool, Brown",7,5,39
14151,"Wool, Brown",7,6,39
14152,"Wool, Brown",7,7,39
14153,"Wool, Brown",7,8,39
14154,"Wool, Brown",7,9,39
14155,"Wool, Brown",7,10,39
14156,"Wool, Brown",7,11,39
14157,"Wool, Brown",7,12,39
14158,"Wool, Brown",7,13,39
14159,"Wool, Brown",7,14,39
14160,"Wool, Brown",7,15,39
14161,"Wool, Brown",7,16,39
14162,"Wool, Brown",7,17,39
14163,"Wool, Brown",7,18,39
14164,"Wool, Brown",7,19,39
14165,"Wool, Brown",7,20,39
14166,"Wool, Brown",7,21,39
14167,"Wool, Brown",7,-2,40
14168,"Wool, Brown",7,-1,40
14169,"Wool, Brown",7,0,40
14170,"Wool, Brown",7,1,40
14171,"Wool, Brown",7,2,40
14172,"Wool, Brown",7,3,40
14173,"Wool, Brown",7,4,40
14174,"Wool, Brown",7,5,40
14175,"Wool, Brown",7,6,40
14176,"Wool, Brown",7,7,40
14177,"Wool, Brown",7,8,40
14178,"Wool, Brown",7,9,40
14179,"Wool, Brown",7,10,40
14180,"Wool, Brown",7,11,40
14181,"Wool, Brown",7,12,40
14182,"Wool, Brown",7,13,40
14183,"Wool, Brown",7,14,40
14184,"Wool, Brown",7,15,40
14185,"Wool, Brown",7,16,40
14186,"Wool, Brown",7,17,40
14187,"Wool, Brown",7,18,40
14188,"Wool, Brown",7,19,40
14189,"Wool, Brown",7,20,40
14190,"Wool, Brown",7,21,40
14191,"Wool, Brown",7,-2,41
14192,"Wool, Brown",7,-1,41
14193,"Wool, Brown",7,0,41
14194,"Wool, Brown",7,1,41
14195,"Wool, Brown",7,2,41
14196,"Wool, Brown",7,3,41
14197,"Wool, Brown",7,4,41
14198,"Wool, Brown",7,5,41
14199,"Wool, Brown",7,6,41
14200,"Wool, Brown",7,7,41
14201,"Wool, Brown",7,8,41
14202,"Wool, Brown",7,9,41
14203,"Wool, Brown",7,10,41
14204,"Wool, Brown",7,11,41
14205,"Wool, Brown",7,12,41
14206,"Wool, Brown",7,13,41
14207,"Wool, Brown",7,14,41
14208,"Wool, Brown",7,15,41
14209,"Wool, Brown",7,16,41
14210,"Wool, Brown",7,17,41
14211,"Wool, Brown",7,18,41
14212,"Wool, Brown",7,19,41
14213,"Wool, Brown",7,20,41
14214,"Wool, Brown",7,21,41
14215,"Wool, Brown",7,-1,42
14216,"Wool, Brown",7,0,42
14217,"Wool, Brown",7,1,42
14218,"Wool, Brown",7,2,42
14219,"Wool, Brown",7,3,42
14220,"Wool, Brown",7,4,42
14221,"Wool, Brown",7,5,42
14222,"Wool, Brown",7,6,42
14223,"Wool, Brown",7,7,42
14224,"Wool, Brown",7,8,42
14225,"Wool, Brown",7,9,42
14226,"Wool, Brown",7,10,42
14227,"Wool, Brown",7,11,42
14228,"Wool, Brown",7,12,42
14229,"Wool, Brown",7,13,42
14230,"Wool, Brown",7,14,42
